5619	0000,0000,0000,0002,0000,0000,0000,000a,0000,0000,0000,0047,0000,0000,0000,0025,0000,0000,0000,0056,0000,0000,0000,006e,0000,0000,0000,009f
5620	0000,0000,0000,0006,0000,0000,0000,0013,0000,0000,0000,0040,0000,0000,0000,0030,0000,0000,0000,0059,0000,0000,0000,0080,0000,0000,0000,00a0
5621	0000,0000,0000,0007,0000,0000,0000,0012,0000,0000,0000,0044,0000,0000,0000,0039,0000,0000,0000,0059,0000,0000,0000,0078,0000,0000,0000,0098
5622	0000,0000,0000,0008,0000,0000,0000,000d,0000,0000,0000,004f,0000,0000,0000,001c,0000,0000,0000,0056,0000,0000,0000,005e,0000,0000,0000,00a4
5623	0000,0000,0000,0008,0000,0000,0000,0009,0000,0000,0000,0044,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,005b,0000,0000,0000,0000
5624	0000,0000,0000,0008,0000,0000,0000,000e,0000,0000,0000,0042,0000,0000,0000,0028,0000,0000,0000,0000,0000,0000,0000,005c,0000,0000,0000,0085
5625	0000,0000,0000,0008,0000,0000,0000,0009,0000,0000,0000,0042,0000,0000,0000,0028,0000,0000,0000,0000,0000,0000,0000,0065,0000,0000,0000,0000
5626	0000,0000,0000,0002,0000,0000,0000,001b,0000,0000,0000,0040,0000,0000,0000,0030,0000,0000,0000,0000,0000,0000,0000,0065,0000,0000,0000,00a1
5627	0000,0000,0000,0006,0000,0000,0000,0014,0000,0000,0000,003e,0000,0000,0000,0026,0000,0000,0000,0000,0000,0000,0000,0077,0000,0000,0000,008e
5628	0000,0000,0000,0007,0000,0000,0000,0009,0000,0000,0000,0048,0000,0000,0000,003a,0000,0000,0000,0000,0000,0000,0000,005d,0000,0000,0000,0091
5629	0000,0000,0000,0001,0000,0000,0000,0009,0000,0000,0000,0052,0000,0000,0000,0025,0000,0000,0000,0056,0000,0000,0000,0061,0000,0000,0000,0000
5630	0000,0000,0000,0005,0000,0000,0000,000b,0000,0000,0000,0040,0000,0000,0000,0033,0000,0000,0000,0000,0000,0000,0000,006b,0000,0000,0000,0000
5631	0000,0000,0000,0005,0000,0000,0000,0018,0000,0000,0000,0047,0000,0000,0000,0025,0000,0000,0000,0057,0000,0000,0000,0000,0000,0000,0000,0000
5632	0000,0000,0000,0006,0000,0000,0000,0009,0000,0000,0000,0042,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,007f,0000,0000,0000,00a8
5633	0000,0000,0000,0007,0000,0000,0000,0011,0000,0000,0000,004d,0000,0000,0000,0034,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,008a
5634	0000,0000,0000,0004,0000,0000,0000,000b,0000,0000,0000,004f,0000,0000,0000,0030,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,008d
5635	0000,0000,0000,0006,0000,0000,0000,0009,0000,0000,0000,0051,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,0068,0000,0000,0000,0098
5636	0000,0000,0000,0007,0000,0000,0000,000b,0000,0000,0000,003d,0000,0000,0000,0038,0000,0000,0000,0000,0000,0000,0000,007c,0000,0000,0000,0089
5637	0000,0000,0000,0002,0000,0000,0000,0018,0000,0000,0000,0051,0000,0000,0000,002f,0000,0000,0000,0000,0000,0000,0000,0079,0000,0000,0000,0095
5638	0000,0000,0000,0006,0000,0000,0000,000c,0000,0000,0000,0051,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0068,0000,0000,0000,009c
5639	0000,0000,0000,0008,0000,0000,0000,0011,0000,0000,0000,003e,0000,0000,0000,003a,0000,0000,0000,0000,0000,0000,0000,0065,0000,0000,0000,00a8
5640	0000,0000,0000,0008,0000,0000,0000,000a,0000,0000,0000,004d,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0068,0000,0000,0000,0097
5641	0000,0000,0000,0003,0000,0000,0000,0018,0000,0000,0000,0040,0000,0000,0000,0038,0000,0000,0000,0000,0000,0000,0000,006f,0000,0000,0000,00a4
5642	0000,0000,0000,0007,0000,0000,0000,0013,0000,0000,0000,0042,0000,0000,0000,002f,0000,0000,0000,0059,0000,0000,0000,006c,0000,0000,0000,0095
5643	0000,0000,0000,0001,0000,0000,0000,000e,0000,0000,0000,004d,0000,0000,0000,0034,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0091
5644	0000,0000,0000,0002,0000,0000,0000,001a,0000,0000,0000,0043,0000,0000,0000,002f,0000,0000,0000,0000,0000,0000,0000,0060,0000,0000,0000,008e
5645	0000,0000,0000,0005,0000,0000,0000,0009,0000,0000,0000,004f,0000,0000,0000,001c,0000,0000,0000,0056,0000,0000,0000,005e,0000,0000,0000,0000
5646	0000,0000,0000,0006,0000,0000,0000,0018,0000,0000,0000,0051,0000,0000,0000,0026,0000,0000,0000,0058,0000,0000,0000,0083,0000,0000,0000,00a4
5647	0000,0000,0000,0005,0000,0000,0000,000d,0000,0000,0000,003f,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0060,0000,0000,0000,00a3
5648	0000,0000,0000,0006,0000,0000,0000,000e,0000,0000,0000,0047,0000,0000,0000,001c,0000,0000,0000,0059,0000,0000,0000,0078,0000,0000,0000,0000
5649	0000,0000,0000,0008,0000,0000,0000,0012,0000,0000,0000,0040,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,005c,0000,0000,0000,009d
5650	0000,0000,0000,0003,0000,0000,0000,000e,0000,0000,0000,004d,0000,0000,0000,002f,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0088
5651	0000,0000,0000,0007,0000,0000,0000,000e,0000,0000,0000,0042,0000,0000,0000,002e,0000,0000,0000,0000,0000,0000,0000,005c,0000,0000,0000,0089
5652	0000,0000,0000,0005,0000,0000,0000,000b,0000,0000,0000,004a,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,0084,0000,0000,0000,0085
5653	0000,0000,0000,0006,0000,0000,0000,0011,0000,0000,0000,0043,0000,0000,0000,0030,0000,0000,0000,0000,0000,0000,0000,006d,0000,0000,0000,008f
5654	0000,0000,0000,0007,0000,0000,0000,000e,0000,0000,0000,0053,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,00a2
5655	0000,0000,0000,0004,0000,0000,0000,0018,0000,0000,0000,0042,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,0082,0000,0000,0000,008e
5656	0000,0000,0000,0001,0000,0000,0000,000d,0000,0000,0000,0047,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0063,0000,0000,0000,009c
5657	0000,0000,0000,0008,0000,0000,0000,000f,0000,0000,0000,0042,0000,0000,0000,0028,0000,0000,0000,0057,0000,0000,0000,0000,0000,0000,0000,0086
5658	0000,0000,0000,0008,0000,0000,0000,0018,0000,0000,0000,0048,0000,0000,0000,003b,0000,0000,0000,0058,0000,0000,0000,0070,0000,0000,0000,0000
5659	0000,0000,0000,0001,0000,0000,0000,0015,0000,0000,0000,004d,0000,0000,0000,001c,0000,0000,0000,0058,0000,0000,0000,0075,0000,0000,0000,0097
5660	0000,0000,0000,0001,0000,0000,0000,000d,0000,0000,0000,0042,0000,0000,0000,001c,0000,0000,0000,0059,0000,0000,0000,0083,0000,0000,0000,008c
5661	0000,0000,0000,0005,0000,0000,0000,0014,0000,0000,0000,0042,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,00a8
5662	0000,0000,0000,0004,0000,0000,0000,000e,0000,0000,0000,004f,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000
5663	0000,0000,0000,0006,0000,0000,0000,000a,0000,0000,0000,0053,0000,0000,0000,0038,0000,0000,0000,0058,0000,0000,0000,006e,0000,0000,0000,008c
5664	0000,0000,0000,0008,0000,0000,0000,001a,0000,0000,0000,003d,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,008b
5665	0000,0000,0000,0006,0000,0000,0000,0010,0000,0000,0000,0050,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,0072,0000,0000,0000,0085
5666	0000,0000,0000,0005,0000,0000,0000,001b,0000,0000,0000,0043,0000,0000,0000,001f,0000,0000,0000,0000,0000,0000,0000,007d,0000,0000,0000,0095
5667	0000,0000,0000,0001,0000,0000,0000,0009,0000,0000,0000,0040,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0062,0000,0000,0000,0000
5668	0000,0000,0000,0002,0000,0000,0000,0011,0000,0000,0000,004d,0000,0000,0000,003a,0000,0000,0000,0000,0000,0000,0000,0081,0000,0000,0000,0097
5669	0000,0000,0000,0004,0000,0000,0000,000c,0000,0000,0000,0049,0000,0000,0000,002e,0000,0000,0000,0059,0000,0000,0000,0071,0000,0000,0000,0000
5670	0000,0000,0000,0008,0000,0000,0000,0009,0000,0000,0000,0053,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,0076,0000,0000,0000,0000
5671	0000,0000,0000,0005,0000,0000,0000,0011,0000,0000,0000,0042,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,005e,0000,0000,0000,009d
5672	0000,0000,0000,0001,0000,0000,0000,0009,0000,0000,0000,0045,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0072,0000,0000,0000,0000
5673	0000,0000,0000,0005,0000,0000,0000,0012,0000,0000,0000,003f,0000,0000,0000,0039,0000,0000,0000,0000,0000,0000,0000,0065,0000,0000,0000,0000
5674	0000,0000,0000,0007,0000,0000,0000,001a,0000,0000,0000,0050,0000,0000,0000,003b,0000,0000,0000,0000,0000,0000,0000,0064,0000,0000,0000,0000
5675	0000,0000,0000,0001,0000,0000,0000,000c,0000,0000,0000,0040,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0062,0000,0000,0000,00a2
5676	0000,0000,0000,0001,0000,0000,0000,000b,0000,0000,0000,0046,0000,0000,0000,0021,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0095
5677	0000,0000,0000,0005,0000,0000,0000,001b,0000,0000,0000,0050,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,005c,0000,0000,0000,0000
5678	0000,0000,0000,0002,0000,0000,0000,000a,0000,0000,0000,0052,0000,0000,0000,002f,0000,0000,0000,0000,0000,0000,0000,0067,0000,0000,0000,0000
5679	0000,0000,0000,0006,0000,0000,0000,0009,0000,0000,0000,004d,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0079,0000,0000,0000,0000
5680	0000,0000,0000,0006,0000,0000,0000,000a,0000,0000,0000,004d,0000,0000,0000,002f,0000,0000,0000,0057,0000,0000,0000,006f,0000,0000,0000,0097
5681	0000,0000,0000,0004,0000,0000,0000,0014,0000,0000,0000,0042,0000,0000,0000,002f,0000,0000,0000,0058,0000,0000,0000,0063,0000,0000,0000,0000
5682	0000,0000,0000,0005,0000,0000,0000,0012,0000,0000,0000,0052,0000,0000,0000,001c,0000,0000,0000,0056,0000,0000,0000,007b,0000,0000,0000,0000
5683	0000,0000,0000,0006,0000,0000,0000,0013,0000,0000,0000,0052,0000,0000,0000,0035,0000,0000,0000,0000,0000,0000,0000,006f,0000,0000,0000,009c
5684	0000,0000,0000,0003,0000,0000,0000,000b,0000,0000,0000,004f,0000,0000,0000,0027,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,00a1
5685	0000,0000,0000,0005,0000,0000,0000,0018,0000,0000,0000,0040,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0082,0000,0000,0000,0089
5686	0000,0000,0000,0005,0000,0000,0000,000e,0000,0000,0000,0048,0000,0000,0000,003c,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0089
5687	0000,0000,0000,0004,0000,0000,0000,000d,0000,0000,0000,0043,0000,0000,0000,0020,0000,0000,0000,0000,0000,0000,0000,0079,0000,0000,0000,00a2
5688	0000,0000,0000,0008,0000,0000,0000,0009,0000,0000,0000,004a,0000,0000,0000,0039,0000,0000,0000,0000,0000,0000,0000,006c,0000,0000,0000,008f
5689	0000,0000,0000,0006,0000,0000,0000,000e,0000,0000,0000,003f,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,0078,0000,0000,0000,00a5
5690	0000,0000,0000,0008,0000,0000,0000,000c,0000,0000,0000,004c,0000,0000,0000,002f,0000,0000,0000,0000,0000,0000,0000,006f,0000,0000,0000,008f
5691	0000,0000,0000,0001,0000,0000,0000,000b,0000,0000,0000,003f,0000,0000,0000,003b,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0091
5692	0000,0000,0000,0006,0000,0000,0000,0011,0000,0000,0000,004f,0000,0000,0000,0030,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0099
5693	0000,0000,0000,0007,0000,0000,0000,000d,0000,0000,0000,0040,0000,0000,0000,002f,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0091
5694	0000,0000,0000,0003,0000,0000,0000,000b,0000,0000,0000,0046,0000,0000,0000,0034,0000,0000,0000,0000,0000,0000,0000,0072,0000,0000,0000,008e
5695	0000,0000,0000,0008,0000,0000,0000,001b,0000,0000,0000,0040,0000,0000,0000,001f,0000,0000,0000,0058,0000,0000,0000,0064,0000,0000,0000,00a4
5696	0000,0000,0000,0002,0000,0000,0000,0009,0000,0000,0000,003e,0000,0000,0000,0030,0000,0000,0000,0056,0000,0000,0000,0068,0000,0000,0000,008b
5697	0000,0000,0000,0006,0000,0000,0000,0016,0000,0000,0000,0043,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,007c,0000,0000,0000,00a5
5698	0000,0000,0000,0003,0000,0000,0000,0018,0000,0000,0000,004f,0000,0000,0000,001f,0000,0000,0000,0000,0000,0000,0000,0084,0000,0000,0000,008b
5699	0000,0000,0000,0003,0000,0000,0000,000a,0000,0000,0000,0046,0000,0000,0000,003a,0000,0000,0000,0058,0000,0000,0000,0081,0000,0000,0000,00a3
5700	0000,0000,0000,0006,0000,0000,0000,000b,0000,0000,0000,0053,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0069,0000,0000,0000,009c
5701	0000,0000,0000,0006,0000,0000,0000,0012,0000,0000,0000,0048,0000,0000,0000,0039,0000,0000,0000,0000,0000,0000,0000,006f,0000,0000,0000,0000
5702	0000,0000,0000,0003,0000,0000,0000,000e,0000,0000,0000,0045,0000,0000,0000,0036,0000,0000,0000,0000,0000,0000,0000,0061,0000,0000,0000,008d
5703	0000,0000,0000,0004,0000,0000,0000,001a,0000,0000,0000,0040,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,006c,0000,0000,0000,00a0
5704	0000,0000,0000,0004,0000,0000,0000,000d,0000,0000,0000,0046,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,0082,0000,0000,0000,00a5
5705	0000,0000,0000,0002,0000,0000,0000,0011,0000,0000,0000,0047,0000,0000,0000,0032,0000,0000,0000,0000,0000,0000,0000,006a,0000,0000,0000,008c
5706	0000,0000,0000,0005,0000,0000,0000,000b,0000,0000,0000,004c,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,006f,0000,0000,0000,0000
5707	0000,0000,0000,0004,0000,0000,0000,000d,0000,0000,0000,004d,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,006d,0000,0000,0000,00a8
5708	0000,0000,0000,0003,0000,0000,0000,0009,0000,0000,0000,0049,0000,0000,0000,002c,0000,0000,0000,0054,0000,0000,0000,0069,0000,0000,0000,0000
5709	0000,0000,0000,0008,0000,0000,0000,0014,0000,0000,0000,003e,0000,0000,0000,0022,0000,0000,0000,0056,0000,0000,0000,0079,0000,0000,0000,008d
5710	0000,0000,0000,0007,0000,0000,0000,0011,0000,0000,0000,0050,0000,0000,0000,0028,0000,0000,0000,0055,0000,0000,0000,0068,0000,0000,0000,00a2
5711	0000,0000,0000,0008,0000,0000,0000,001a,0000,0000,0000,003e,0000,0000,0000,002f,0000,0000,0000,0055,0000,0000,0000,005e,0000,0000,0000,0095
5712	0000,0000,0000,0008,0000,0000,0000,0016,0000,0000,0000,004f,0000,0000,0000,001c,0000,0000,0000,0056,0000,0000,0000,0060,0000,0000,0000,008b
5713	0000,0000,0000,0006,0000,0000,0000,0014,0000,0000,0000,0040,0000,0000,0000,0029,0000,0000,0000,0000,0000,0000,0000,0068,0000,0000,0000,0088
5714	0000,0000,0000,0007,0000,0000,0000,000b,0000,0000,0000,0048,0000,0000,0000,0028,0000,0000,0000,0000,0000,0000,0000,0078,0000,0000,0000,0089
5715	0000,0000,0000,0008,0000,0000,0000,0011,0000,0000,0000,0053,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,009c
5716	0000,0000,0000,0002,0000,0000,0000,0009,0000,0000,0000,0045,0000,0000,0000,001f,0000,0000,0000,0000,0000,0000,0000,0080,0000,0000,0000,0000
5717	0000,0000,0000,0007,0000,0000,0000,000a,0000,0000,0000,0048,0000,0000,0000,0039,0000,0000,0000,0000,0000,0000,0000,0082,0000,0000,0000,00a7
5718	0000,0000,0000,0006,0000,0000,0000,0015,0000,0000,0000,0042,0000,0000,0000,0036,0000,0000,0000,0058,0000,0000,0000,0060,0000,0000,0000,00a3
5719	0000,0000,0000,0002,0000,0000,0000,000a,0000,0000,0000,0042,0000,0000,0000,003b,0000,0000,0000,0000,0000,0000,0000,0071,0000,0000,0000,0091
5720	0000,0000,0000,0002,0000,0000,0000,000d,0000,0000,0000,0051,0000,0000,0000,0023,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0092
5721	0000,0000,0000,0008,0000,0000,0000,0009,0000,0000,0000,0042,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0071,0000,0000,0000,0089
5722	0000,0000,0000,0002,0000,0000,0000,000a,0000,0000,0000,0040,0000,0000,0000,0025,0000,0000,0000,0056,0000,0000,0000,0069,0000,0000,0000,0085
5723	0000,0000,0000,0005,0000,0000,0000,000b,0000,0000,0000,0043,0000,0000,0000,0022,0000,0000,0000,0000,0000,0000,0000,0064,0000,0000,0000,008b
5724	0000,0000,0000,0006,0000,0000,0000,000e,0000,0000,0000,0042,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,005b,0000,0000,0000,008a
5725	0000,0000,0000,0001,0000,0000,0000,0009,0000,0000,0000,0042,0000,0000,0000,0034,0000,0000,0000,0000,0000,0000,0000,0070,0000,0000,0000,0000
5726	0000,0000,0000,0006,0000,0000,0000,0014,0000,0000,0000,0043,0000,0000,0000,0037,0000,0000,0000,0000,0000,0000,0000,006f,0000,0000,0000,00a0
5727	0000,0000,0000,0007,0000,0000,0000,0009,0000,0000,0000,0040,0000,0000,0000,0035,0000,0000,0000,0000,0000,0000,0000,0066,0000,0000,0000,008b
5728	0000,0000,0000,0001,0000,0000,0000,0011,0000,0000,0000,0047,0000,0000,0000,001c,0000,0000,0000,0057,0000,0000,0000,0073,0000,0000,0000,008d
5729	0000,0000,0000,0003,0000,0000,0000,0011,0000,0000,0000,0043,0000,0000,0000,0035,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0094
5730	0000,0000,0000,0003,0000,0000,0000,000e,0000,0000,0000,0042,0000,0000,0000,0038,0000,0000,0000,0059,0000,0000,0000,005f,0000,0000,0000,008e
5731	0000,0000,0000,0008,0000,0000,0000,0009,0000,0000,0000,004c,0000,0000,0000,003a,0000,0000,0000,0000,0000,0000,0000,0064,0000,0000,0000,0095
5732	0000,0000,0000,0005,0000,0000,0000,001a,0000,0000,0000,0048,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0068,0000,0000,0000,0091
5733	0000,0000,0000,0002,0000,0000,0000,0011,0000,0000,0000,0049,0000,0000,0000,0032,0000,0000,0000,0000,0000,0000,0000,006c,0000,0000,0000,0000
5734	0000,0000,0000,0008,0000,0000,0000,000b,0000,0000,0000,0040,0000,0000,0000,0038,0000,0000,0000,0000,0000,0000,0000,0077,0000,0000,0000,00a2
5735	0000,0000,0000,0008,0000,0000,0000,0009,0000,0000,0000,0051,0000,0000,0000,0030,0000,0000,0000,0000,0000,0000,0000,0068,0000,0000,0000,0000
5736	0000,0000,0000,0007,0000,0000,0000,0015,0000,0000,0000,0044,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,009e
5737	0000,0000,0000,0005,0000,0000,0000,001b,0000,0000,0000,0051,0000,0000,0000,0030,0000,0000,0000,0057,0000,0000,0000,0000,0000,0000,0000,0094
5738	0000,0000,0000,0006,0000,0000,0000,000a,0000,0000,0000,0042,0000,0000,0000,0037,0000,0000,0000,0000,0000,0000,0000,0081,0000,0000,0000,00a5
5739	0000,0000,0000,0007,0000,0000,0000,0018,0000,0000,0000,004f,0000,0000,0000,001c,0000,0000,0000,0055,0000,0000,0000,007b,0000,0000,0000,0000
5740	0000,0000,0000,0001,0000,0000,0000,000e,0000,0000,0000,004e,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0076,0000,0000,0000,0000
5741	0000,0000,0000,0008,0000,0000,0000,0018,0000,0000,0000,004d,0000,0000,0000,0028,0000,0000,0000,0000,0000,0000,0000,0074,0000,0000,0000,0089
5742	0000,0000,0000,0002,0000,0000,0000,0017,0000,0000,0000,003d,0000,0000,0000,001f,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0085
5743	0000,0000,0000,0004,0000,0000,0000,000f,0000,0000,0000,003d,0000,0000,0000,001c,0000,0000,0000,0057,0000,0000,0000,0083,0000,0000,0000,008e
5744	0000,0000,0000,0001,0000,0000,0000,0012,0000,0000,0000,0053,0000,0000,0000,0022,0000,0000,0000,0000,0000,0000,0000,007a,0000,0000,0000,00a1
5745	0000,0000,0000,0008,0000,0000,0000,000a,0000,0000,0000,0045,0000,0000,0000,001f,0000,0000,0000,0057,0000,0000,0000,0082,0000,0000,0000,0096
5746	0000,0000,0000,0002,0000,0000,0000,0016,0000,0000,0000,0050,0000,0000,0000,0034,0000,0000,0000,0000,0000,0000,0000,0076,0000,0000,0000,0000
5747	0000,0000,0000,0008,0000,0000,0000,000b,0000,0000,0000,0042,0000,0000,0000,0023,0000,0000,0000,0000,0000,0000,0000,006c,0000,0000,0000,00a8
5748	0000,0000,0000,0001,0000,0000,0000,0015,0000,0000,0000,0044,0000,0000,0000,0034,0000,0000,0000,0059,0000,0000,0000,007d,0000,0000,0000,0098
5749	0000,0000,0000,0003,0000,0000,0000,0009,0000,0000,0000,0042,0000,0000,0000,0039,0000,0000,0000,0000,0000,0000,0000,0073,0000,0000,0000,00a3
5750	0000,0000,0000,0008,0000,0000,0000,0009,0000,0000,0000,0040,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0061,0000,0000,0000,0091
5751	0000,0000,0000,0002,0000,0000,0000,000a,0000,0000,0000,0043,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,00a5
5752	0000,0000,0000,0004,0000,0000,0000,0016,0000,0000,0000,004a,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,00a0
5753	0000,0000,0000,0006,0000,0000,0000,000e,0000,0000,0000,0051,0000,0000,0000,0035,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0085
5754	0000,0000,0000,0003,0000,0000,0000,001a,0000,0000,0000,004e,0000,0000,0000,0032,0000,0000,0000,0056,0000,0000,0000,0063,0000,0000,0000,0094
5755	0000,0000,0000,0008,0000,0000,0000,0009,0000,0000,0000,004f,0000,0000,0000,0021,0000,0000,0000,0000,0000,0000,0000,0075,0000,0000,0000,009a
5756	0000,0000,0000,0002,0000,0000,0000,0012,0000,0000,0000,0050,0000,0000,0000,003a,0000,0000,0000,0000,0000,0000,0000,007a,0000,0000,0000,00a3
5757	0000,0000,0000,0008,0000,0000,0000,000a,0000,0000,0000,0046,0000,0000,0000,0034,0000,0000,0000,0054,0000,0000,0000,0069,0000,0000,0000,00a7
5758	0000,0000,0000,0005,0000,0000,0000,0009,0000,0000,0000,004e,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,007f,0000,0000,0000,009a
5759	0000,0000,0000,0004,0000,0000,0000,0012,0000,0000,0000,0043,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,0071,0000,0000,0000,008b
5760	0000,0000,0000,0002,0000,0000,0000,000b,0000,0000,0000,0050,0000,0000,0000,0021,0000,0000,0000,0000,0000,0000,0000,0083,0000,0000,0000,009a
5761	0000,0000,0000,0004,0000,0000,0000,0012,0000,0000,0000,0043,0000,0000,0000,001d,0000,0000,0000,0000,0000,0000,0000,006f,0000,0000,0000,00a8
5762	0000,0000,0000,0006,0000,0000,0000,000e,0000,0000,0000,004b,0000,0000,0000,0030,0000,0000,0000,0000,0000,0000,0000,006f,0000,0000,0000,0000
5763	0000,0000,0000,0005,0000,0000,0000,000b,0000,0000,0000,0052,0000,0000,0000,0025,0000,0000,0000,0059,0000,0000,0000,0000,0000,0000,0000,0000
5764	0000,0000,0000,0002,0000,0000,0000,0012,0000,0000,0000,0050,0000,0000,0000,003b,0000,0000,0000,0055,0000,0000,0000,0000,0000,0000,0000,0097
5765	0000,0000,0000,0008,0000,0000,0000,0018,0000,0000,0000,004f,0000,0000,0000,0025,0000,0000,0000,0055,0000,0000,0000,0083,0000,0000,0000,0000
5766	0000,0000,0000,0004,0000,0000,0000,0012,0000,0000,0000,0040,0000,0000,0000,003c,0000,0000,0000,0000,0000,0000,0000,0079,0000,0000,0000,009e
5767	0000,0000,0000,0004,0000,0000,0000,001a,0000,0000,0000,004d,0000,0000,0000,0039,0000,0000,0000,0059,0000,0000,0000,005e,0000,0000,0000,008f
5768	0000,0000,0000,0006,0000,0000,0000,0009,0000,0000,0000,003f,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0076,0000,0000,0000,0000
5769	0000,0000,0000,0006,0000,0000,0000,0018,0000,0000,0000,0051,0000,0000,0000,0035,0000,0000,0000,0000,0000,0000,0000,007f,0000,0000,0000,00a1
5770	0000,0000,0000,0008,0000,0000,0000,0011,0000,0000,0000,0040,0000,0000,0000,0034,0000,0000,0000,0058,0000,0000,0000,0067,0000,0000,0000,0091
5771	0000,0000,0000,0007,0000,0000,0000,0009,0000,0000,0000,0051,0000,0000,0000,003b,0000,0000,0000,0058,0000,0000,0000,007d,0000,0000,0000,008f
5772	0000,0000,0000,0005,0000,0000,0000,000a,0000,0000,0000,0043,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,0078,0000,0000,0000,008b
5773	0000,0000,0000,0003,0000,0000,0000,0014,0000,0000,0000,003f,0000,0000,0000,0038,0000,0000,0000,0000,0000,0000,0000,0066,0000,0000,0000,0097
5774	0000,0000,0000,0004,0000,0000,0000,0018,0000,0000,0000,0050,0000,0000,0000,003c,0000,0000,0000,0054,0000,0000,0000,006d,0000,0000,0000,0000
5775	0000,0000,0000,0002,0000,0000,0000,0014,0000,0000,0000,0045,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0075,0000,0000,0000,008b
5776	0000,0000,0000,0008,0000,0000,0000,000b,0000,0000,0000,0050,0000,0000,0000,0025,0000,0000,0000,0000,0000,0000,0000,005c,0000,0000,0000,0000
5777	0000,0000,0000,0008,0000,0000,0000,000b,0000,0000,0000,0042,0000,0000,0000,001c,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,008b
5778	0000,0000,0000,0006,0000,0000,0000,0016,0000,0000,0000,003e,0000,0000,0000,0037,0000,0000,0000,0057,0000,0000,0000,0061,0000,0000,0000,008b
